"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,435.666,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,494.928,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,586.427,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,504.681,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,509.955,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,611.078,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,498.61,,
"ESP","Spain","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,446.253,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12719.742,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12446.392,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11927.651,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11960.683,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12328.784,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11359.847,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12348.127,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12972.217,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12786.661,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13178.742,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13907.999,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13707.642,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13860.262,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12129.399,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13733.317,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13581.355,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13549.933,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11791.529,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11740.766,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12329.174,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12105.81,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13333.426,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13796.857,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13598.145,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14178.962,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13617.852,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13739.179,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15338.331,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14092.089,,
"AUS","Australia","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,12908.116,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,385.373,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,374.721,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,370.056,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,369.419,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,371.788,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,359.02,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,364.239,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,360.774,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,368.134,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,366.519,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,353.159,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,355.447,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,348.671,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,344.118,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,339.481,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,342.498,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,350.764,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,356.471,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,359.784,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,364.488,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,358.646,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,359.589,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,354.014,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,345.589,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,368.647,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,371.672,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,377.021,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,369.462,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,358.019,,
"ISL","Iceland","CH4AGR","Total Methane (CH4) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,352.276,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,618.581,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,511.639,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,403.472,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,349.971,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,412.213,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,537.083,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,417.792,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,483.226,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,263.933,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,273.777,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,268.362,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,206.744,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,236.588,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,228.654,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,159.711,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,221.798,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,196.023,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,194.017,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,231.246,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,186.812,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,156.194,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,165.052,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,192.041,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,246.465,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,240.247,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,177.453,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,216.598,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,219.121,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,244.185,,
"DNK","Denmark","CO2AGR","Total Carbone dioxide (CO2) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,185.215,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1988","1988","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1298.133,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1989","1989","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1288.469,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1260.498,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1189.474,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1218.823,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1162.703,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1169.243,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1181.522,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1147.468,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1100.107,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1123.528,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1134.006,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1208.178,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1188.92,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1233.219,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1167.346,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1146.157,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1163.204,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1158.593,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1207.361,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1171.743,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1158.573,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1138.037,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1132.883,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1122.662,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1113.053,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1135.92,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1171.456,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1192.151,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1169.379,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1163.186,,
"SVN","Slovenia","CH4AGR","Total Methane (CH4) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1174.65,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11325.928,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11187.75,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11128.78,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11140.725,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10934.204,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10563.558,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10400.677,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10304.259,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10180.902,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10121.11,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10169.594,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9979.6,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9985.903,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9975.265,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9866.473,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9925.544,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9960.704,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10344.165,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9651.344,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9414.649,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9641.291,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9458.998,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9373.197,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9305.826,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9159.667,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9164.747,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9099.467,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9254.283,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9258.507,,
"JPN","Japan","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9291.018,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3522.162,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3435.535,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3575.146,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3678.199,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3741.249,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3664.81,,
"SWE","Sweden","CH4AGR","Total Methane (CH4) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3701.355,,
